mid,bin,entropy_g,det_g,rmse_g,sem_det,sem_rec,coh,nov,word_entropy,ttr,mtld,hapax,lsm,turn_len,latency,transition_entropy,n_turns,connective,content_overlap,words_per_turn,liwc_lsm,lsm_curated_backup
2024.10.14startup_a,1800,33.588204546466685,90.06497525083088,4.425493002105322,33.333333333333336,16.666666666666668,0.1196936537384631,0.8191946947136577,6.331357010828148,0.5203619909502263,55.38472622478386,0.7043478260869566,0.5492938566302052,24.555555555555557,-2.5,2.5,9,0.2579185520361991,0.0486652236652236,24.555555555555557,0.5492938566302052,0.2428899306800001
2024.10.14startup_a,1890,34.84117896022938,76.54060976244455,8.980071964282006,22.22222222222222,11.538461538461538,0.0972247883597771,0.8406850823316204,6.530117834755056,0.5364806866952789,71.2373068432671,0.648,0.3782291212588991,17.923076923076923,-1.3846153846153846,2.355388542207534,13,0.2060085836909871,0.0464646464646464,17.923076923076923,0.3782291212588991,0.1568408538575456
2024.10.14startup_a,1980,32.55537240783178,90.51099905314942,5.257367560791441,0.0,14.285714285714286,0.09185040764053,0.782297579508841,6.473103246302479,0.497907949790795,51.40866336633663,0.6050420168067226,0.4736307096914717,29.875,-1.4375,2.235926350629033,8,0.2133891213389121,0.0124223602484472,29.875,0.4736307096914717,0.2933015959140813
2024.10.14startup_a,2070,20.97346107464639,95.67420991431078,5.552550028584509,66.66666666666667,100.0,0.2154015421300487,0.703028065908024,6.265072883865249,0.5418994413407822,53.138584974471186,0.6082474226804123,0.798466327228977,59.666666666666664,-0.6666666666666666,1.0,3,0.1955307262569832,0.067032967032967,59.666666666666664,0.798466327228977,0.56710789138328
2024.10.14startup_a,2160,46.580928909400455,80.63499822076615,8.991540014065531,33.333333333333336,23.076923076923077,0.122414425905592,0.7907953909594327,6.372393510058553,0.4817518248175182,37.13926821227693,0.6818181818181818,0.3822581819682494,19.571428571428573,-1.7857142857142858,2.7192945256669794,14,0.2153284671532846,0.0277777777777777,19.571428571428573,0.3822581819682494,0.1797523390107018
2024.10.14startup_a,2340,31.17189164767436,81.20450146160988,7.080875898756343,0.0,19.047619047619047,0.0764278590235099,0.8585009165519404,5.873264087235353,0.5966386554621849,53.453252032520325,0.647887323943662,0.4691581843275564,17.0,6.428571428571429,1.4591479170272448,7,0.2100840336134453,0.0416666666666666,17.0,0.4691581843275564,0.2205139671570646
2024.10.14startup_a,2430,51.28449918688848,70.13804371153888,10.271470244078309,53.84615384615385,36.111111111111114,0.171399308013101,0.7824993668726001,6.181442072170928,0.5459459459459459,52.81373347933484,0.6831683168316832,0.5675376084895833,20.555555555555557,1.4444444444444444,2.1556390622295662,9,0.2324324324324324,0.11875,20.555555555555557,0.5675376084895833,0.2946318554264608
2024.10.14startup_a,2520,48.1619029269599,78.00341302181687,5.754685054564943,20.0,15.151515151515152,0.1408584601770716,0.8109135581933655,5.977230057992354,0.5503355704697986,57.53782445703109,0.6585365853658537,0.5122892275791336,12.416666666666666,-1.0833333333333333,2.663532754804255,12,0.2214765100671141,0.0448051948051948,12.416666666666666,0.5122892275791336,0.2015656700204503
2024.10.14startup_a,2610,44.50699876993407,83.74652120734541,6.3440425500411015,28.571428571428573,33.333333333333336,0.0803306056151323,0.838554185767484,6.090363354884107,0.5053191489361702,45.372576177285325,0.6421052631578947,0.3915057471262391,26.857142857142858,1.3571428571428572,1.4591479170272448,7,0.1968085106382978,0.0,26.857142857142858,0.3915057471262391,0.2030794019791722
2024.10.14startup_a,2700,28.299771493405185,87.36998888075549,6.069269170861787,0.0,11.11111111111111,0.0643497929289078,0.8511562624879329,6.314181841931809,0.5192307692307693,39.0,0.6203703703703703,0.3206163739765346,20.8,-1.55,2.725480556997868,10,0.2067307692307692,0.0048309178743961,20.8,0.3206163739765346,0.1580720959223616
2024.10.14startup_a,2790,39.7182792990592,75.84082646898464,9.816988372821516,0.0,7.272727272727272,0.0674277143572078,0.8501302018865169,6.299266221303969,0.5675675675675675,57.62282576978217,0.6761904761904762,0.3812758353964479,16.818181818181817,-0.6363636363636364,1.9709505944546688,11,0.2054054054054054,0.012,16.818181818181817,0.3812758353964479,0.1393741847560325
2024.10.14startup_a,2880,44.47532478403939,78.90435157781516,9.597973375237164,0.0,14.285714285714286,0.1325215241516209,0.810740689509238,6.371978672646203,0.5699481865284974,61.25294907760782,0.6818181818181818,0.525642736525101,27.571428571428573,-0.7857142857142857,1.0,7,0.2538860103626943,0.0231768145854833,27.571428571428573,0.525642736525101,0.3152470079837992
