mid,ep,n_utt,sec_start,sec_end,entropy_g,det_g,rmse_g,arguable,converge,disagree,delim,nonarg,iam1,iam2,iam3,iam4,iam5,disput,cumul,explor,bgiveinfo,bgiveopin,bgivesug,baskinfo,baskopin,basksug,bsolid,btension,bagree,bdisagree,btensh,bantag,qset,qprop,directive,commissive,feedback,namep,linkp,names,links,linkc,cprod,proact,struct,ginfo,ktrans,coop,type,pos
2024.12.02startup_b,47,12,5157.0,5191.0,70.1958285832477,22.84740203944427,12.133785033470296,5,2,1,1,4,4,1,2,1,0,0,3,2,5,3,1,2,0,0,0,0,2,1,1,0,1,2,1,0,1,2,1,1,1,1,0,2,1,3,2,0,4,0.94
2024.12.02startup_b,48,18,5192.0,5286.0,50.811030665046495,48.51386684654184,13.2477520766553,7,3,1,2,6,6,1,3,1,1,0,4,2,6,3,3,1,1,1,2,0,3,0,0,0,2,2,3,1,2,2,1,3,2,1,0,4,3,3,2,1,4,0.96
2024.12.02startup_b,49,11,5294.0,5325.0,65.12358595720762,11.906121944983878,10.291833941982006,4,3,1,1,4,4,1,1,0,1,0,3,1,3,2,1,0,0,0,2,0,3,0,0,0,0,1,1,0,2,1,0,1,0,0,0,2,2,2,1,2,0,0.98
2024.12.02startup_b,50,9,5326.0,5420.0,29.119709060259268,80.20295221747958,16.251289150153195,3,2,1,1,5,4,1,1,0,1,0,2,1,3,3,0,0,0,0,2,1,2,1,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,1,1,3,0,1.0
2024.12.09startup_a,0,29,0.0,415.0,11.536267185798144,95.92822012196868,2.9558210368009337,14,4,0,4,11,16,0,2,0,1,0,6,4,15,6,1,1,0,0,3,0,4,0,0,0,0,2,0,1,5,1,1,3,2,1,0,6,2,13,4,2,1,0.0
2024.12.09startup_a,1,18,441.0,656.0,27.571804318160325,89.8494390072994,5.970177425219905,11,3,0,3,4,12,0,2,1,0,0,5,3,11,6,1,0,0,0,1,0,3,0,0,0,0,1,0,1,2,1,2,2,3,1,0,4,0,10,4,1,1,0.0357142857142857
2024.12.09startup_a,2,11,688.0,809.0,38.10856420253761,74.43841785813419,11.278235542765511,7,2,0,2,3,8,0,1,0,0,0,3,2,8,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,3,2,7,2,0,1,0.0714285714285714
2024.12.09startup_a,3,12,810.0,868.0,54.13364059788019,52.49592289343526,16.409757819714372,7,3,0,2,3,8,0,1,0,1,0,4,2,8,3,1,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,1,2,2,1,0,3,1,6,3,1,1,0.1071428571428571
2024.12.09startup_a,4,17,877.0,1013.0,36.22383260583941,78.69146654020005,11.28810867824141,10,3,1,2,4,10,1,2,0,1,0,4,3,9,6,1,0,1,0,1,0,2,1,0,0,0,1,0,1,2,1,1,3,3,1,0,4,1,7,4,1,1,0.1428571428571428
2024.12.09startup_a,5,20,1021.0,1240.0,33.33437819924421,78.09626061083486,8.518224620789612,12,4,1,3,4,13,1,2,1,0,0,5,4,11,7,0,0,0,0,2,0,3,1,0,0,0,1,0,0,2,1,1,1,2,1,0,4,0,9,5,1,1,0.1785714285714285
2024.12.09startup_a,6,13,1243.0,1294.0,58.157075216205826,51.56586258815168,11.856752192103423,8,2,1,2,3,8,1,2,0,1,0,3,3,7,5,2,0,0,0,1,0,2,0,0,0,0,0,1,0,2,2,2,2,1,1,0,3,1,6,3,0,2,0.2142857142857142
2024.12.09startup_a,7,18,1296.0,1406.0,49.71279931811294,52.41376133486108,9.173373587492543,9,3,0,2,7,10,0,1,0,1,0,4,2,9,4,1,1,0,0,1,0,4,0,0,0,0,1,1,1,3,1,1,2,1,0,0,3,3,6,2,1,1,0.25
2024.12.09startup_a,8,32,1445.0,1795.0,35.860262973474654,82.50536791761243,6.949890420009649,18,5,1,4,9,20,1,3,1,1,0,7,5,17,8,2,1,1,0,3,0,5,1,0,0,0,2,1,1,4,2,2,3,3,2,0,6,2,13,6,2,1,0.2857142857142857
2024.12.09startup_a,9,16,1795.0,1937.0,43.6033301824122,77.16346189164682,8.403671555834974,9,3,1,2,5,9,1,2,0,0,0,4,3,8,5,2,0,0,0,1,0,3,0,0,0,0,1,1,0,2,2,1,2,1,0,0,3,1,6,3,1,1,0.3214285714285714
2024.12.09startup_a,10,16,1938.0,2217.0,25.58002910840995,94.00132953851087,4.26523355336985,9,3,1,2,4,9,1,3,0,0,0,4,3,8,5,2,1,1,0,1,0,2,0,0,0,1,1,1,0,2,1,1,3,2,1,0,4,1,6,3,1,1,0.3571428571428571
2024.12.09startup_a,11,33,2232.0,2669.0,34.13687290427055,88.93173790547672,5.512478657139501,19,5,1,4,8,20,1,4,1,1,0,7,5,17,9,2,1,1,0,3,0,4,1,0,0,1,2,1,1,3,3,3,3,3,2,0,6,1,12,6,1,1,0.3928571428571428
2024.12.09startup_a,12,22,2673.0,2890.0,27.16080908615732,87.3720982564244,6.497437155525789,13,4,0,3,5,14,0,3,1,1,0,5,4,12,6,2,0,0,0,2,0,3,0,0,0,0,1,1,1,3,1,1,3,2,1,0,5,1,8,4,1,1,0.4285714285714285
2024.12.09startup_a,13,16,2902.0,2983.0,59.231968436036304,63.489212378575566,9.36418107649752,9,3,0,2,5,9,0,3,0,0,0,4,3,8,4,2,1,1,0,1,0,2,0,0,0,2,1,1,0,2,1,1,2,1,1,0,3,1,5,2,0,1,0.4642857142857143
2024.12.09startup_a,14,21,2984.0,3276.0,39.3173031236974,85.80886392736647,5.539728337098761,12,4,0,3,5,12,0,4,1,0,0,5,4,10,5,3,1,1,1,1,0,2,0,0,0,3,1,1,0,2,1,1,2,2,1,0,4,2,6,3,0,1,0.5
2024.12.09startup_a,15,12,3286.0,3373.0,51.22528234584106,71.99005592192948,12.148936933055657,8,2,0,2,2,8,0,2,1,0,0,3,3,7,5,2,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,2,2,2,0,3,1,4,3,0,2,0.5357142857142857
2024.12.09startup_a,16,15,3376.0,3446.0,60.33905052485503,38.393384392362265,11.01475626019858,9,3,1,2,3,9,1,2,0,0,0,4,3,8,5,1,1,0,0,1,0,2,1,0,0,1,1,0,0,2,1,1,1,1,0,0,3,1,6,3,1,1,0.5714285714285714
2024.12.09startup_a,17,9,3448.0,3536.0,44.949599088798344,59.43989053795781,7.5108796701464,6,2,0,1,2,6,0,1,0,0,0,3,2,5,3,1,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,2,1,1,0,3,1,3,2,1,2,0.6071428571428571
2024.12.09startup_a,18,13,3536.0,3602.0,45.97501505541053,72.53061264740928,8.789087787860822,8,3,0,2,3,8,0,2,0,1,0,4,2,7,4,1,0,0,0,1,1,2,0,0,0,0,1,1,0,1,1,1,1,1,1,0,3,2,5,2,1,1,0.6428571428571429
2024.12.09startup_a,19,26,3628.0,3890.0,36.22807473512415,78.96124079696823,7.939646843284654,15,4,1,3,6,16,1,3,1,1,0,6,4,14,7,1,1,0,0,2,0,3,1,0,0,0,2,0,1,3,2,2,3,2,1,0,5,1,11,5,1,1,0.6785714285714286
2024.12.09startup_a,20,26,3891.0,4244.0,35.145459493321965,82.91804933004792,7.612803436055482,16,4,1,4,5,16,1,4,2,1,0,6,5,14,8,2,1,1,0,2,0,3,1,0,0,0,1,1,1,3,2,3,4,3,2,0,6,1,11,6,1,2,0.7142857142857143
2024.12.09startup_a,21,17,4244.0,4453.0,31.75976355765071,86.26900448787556,8.376796133948858,11,3,0,3,3,11,0,3,1,1,0,4,4,9,6,2,0,0,0,2,0,2,0,0,0,0,1,1,1,1,1,2,3,3,2,0,4,1,7,4,1,2,0.75
2024.12.09startup_a,22,11,4459.0,4498.0,61.9781642314728,49.66501819663288,9.435754695721918,7,2,1,2,2,7,1,2,1,0,0,3,3,6,4,2,0,0,0,1,1,1,0,0,0,0,0,1,1,1,2,1,2,1,1,0,3,0,4,3,0,2,0.7857142857142857
2024.12.09startup_a,23,19,4507.0,4722.0,31.170567516216185,87.94926608999005,5.913825239705818,12,3,0,3,4,12,0,3,1,1,0,5,4,10,6,1,0,1,0,2,1,2,0,0,0,0,1,0,0,2,2,2,3,2,1,0,4,1,8,4,1,1,0.8214285714285714
2024.12.09startup_a,24,14,4747.0,4800.0,33.8256807378729,61.41093926803419,11.842948576154724,9,3,0,2,3,9,0,2,1,1,0,4,3,7,5,1,0,0,0,2,1,2,0,0,0,0,1,1,0,2,1,1,2,1,1,0,4,0,5,3,2,2,0.8571428571428571
2024.12.09startup_a,25,11,4829.0,4976.0,25.5589523609261,90.43644654332212,4.463196326682237,7,2,0,2,2,7,0,2,1,1,0,3,3,6,4,1,0,1,0,2,0,2,0,0,0,1,0,0,0,1,1,1,2,1,1,0,3,0,4,3,1,2,0.8928571428571429
2024.12.09startup_a,26,19,4985.0,5131.0,37.72451272496937,77.63133311585496,8.749428121790238,12,4,0,3,4,12,0,3,1,1,0,5,4,10,6,1,0,0,0,2,1,3,0,0,0,0,1,1,1,2,2,2,3,2,2,0,5,1,7,4,1,2,0.9285714285714286
2024.12.09startup_a,27,10,5158.0,5267.0,28.233266680378662,83.72045026090863,8.931212420565368,7,2,0,2,2,7,0,2,1,1,0,3,2,6,4,1,0,0,0,1,0,2,0,0,0,0,1,1,0,1,1,1,2,1,1,0,3,1,4,3,1,2,0.9642857142857144
2024.12.09startup_a,28,18,5276.0,5389.0,54.33943440928429,64.84244253236074,6.378023200683113,9,4,0,2,6,10,0,1,0,2,0,5,2,7,6,1,0,1,0,5,2,3,0,1,0,1,0,0,1,2,1,1,1,1,0,0,4,2,5,2,4,0,1.0
2024.12.13startup_a,0,15,0.0,138.0,33.96375012477192,85.8124644341923,3.421380510284749,4,1,1,2,8,5,1,0,0,0,1,3,0,6,2,0,2,0,0,1,0,2,1,1,0,0,2,0,0,2,1,1,0,0,0,0,1,0,4,0,2,3,0.0
2024.12.13startup_a,1,22,151.0,487.0,26.78332321410899,93.16594033660836,5.248794718973831,14,2,1,3,5,11,1,2,1,1,0,6,4,11,6,1,1,0,0,1,0,2,0,1,0,0,1,1,1,1,3,4,1,1,1,0,4,1,8,2,1,1,0.0384615384615384
2024.12.13startup_a,2,12,503.0,562.0,56.67248703206998,80.72567140833216,7.00298226875993,7,2,0,1,4,7,0,1,0,1,0,4,1,6,3,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,3,1,5,1,2,1,0.0769230769230769
2024.12.13startup_a,3,26,576.0,870.0,40.69072768172441,89.15775219387848,6.173407868747933,16,3,1,4,6,10,1,4,2,1,0,5,7,8,6,5,3,1,0,1,0,3,0,0,0,2,3,4,2,2,2,2,2,2,1,0,3,4,4,5,1,4,0.1153846153846153
2024.12.13startup_a,4,10,883.0,1003.0,47.168695897114524,83.29833228826963,5.309547018268555,5,1,0,2,4,4,0,1,0,0,0,2,1,5,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,3,1,0,1,0.1538461538461538
2024.12.13startup_a,5,26,1005.0,1315.0,43.32653400360238,85.25499049725006,6.412288113030406,16,3,1,3,6,9,1,5,2,2,0,5,8,7,6,5,2,1,0,1,0,3,0,0,0,3,2,5,1,3,3,2,2,2,1,0,3,4,3,4,1,4,0.1923076923076923
2024.12.13startup_a,6,35,1315.0,1626.0,52.46583419996099,83.20067882315972,6.6245258933930335,22,4,2,5,7,13,2,6,3,2,1,7,9,11,8,6,3,2,1,2,0,4,1,0,0,3,2,6,2,3,4,4,3,2,2,0,4,4,5,5,1,4,0.2307692307692307
2024.12.13startup_a,7,30,1626.0,1963.0,47.087762069970374,83.10691233429296,7.955416715909157,19,3,1,4,7,10,1,5,3,2,0,6,8,9,7,6,2,1,1,2,0,4,0,0,0,3,2,6,2,3,3,3,3,2,1,0,4,3,3,5,1,4,0.2692307692307692
2024.12.13startup_a,8,12,1964.0,2053.0,56.17579666292893,53.78947745308769,16.980564923575283,6,2,0,2,5,5,0,1,0,1,0,3,1,5,2,1,1,0,0,1,0,2,0,0,0,0,1,1,0,2,1,0,1,0,0,0,2,2,3,1,1,1,0.3076923076923077
2024.12.13startup_a,9,18,2071.0,2461.0,22.20875243939119,95.86960749743096,3.5162970410133423,11,2,1,3,5,7,1,3,1,1,0,4,5,6,5,3,2,1,0,1,0,2,0,0,0,2,1,3,1,2,2,2,1,1,1,0,2,2,2,3,1,4,0.3461538461538461
2024.12.13startup_a,10,13,2474.0,2572.0,37.25741025263003,91.502793661849,5.836293673269357,8,2,1,2,4,6,1,2,1,1,0,3,3,5,3,2,1,0,0,1,0,2,0,0,0,1,1,2,1,1,1,1,1,1,1,0,2,1,2,2,1,4,0.3846153846153846
2024.12.13startup_a,11,10,2574.0,2628.0,56.8512271457252,42.99045902684191,21.144016436797457,6,1,0,2,3,4,0,2,1,1,0,2,3,4,3,2,1,0,0,1,0,1,0,0,0,1,1,2,0,1,1,1,1,1,0,0,2,2,2,2,0,2,0.4230769230769231
2024.12.13startup_a,12,14,2631.0,2834.0,39.31863809829012,86.46098802220007,6.8884709831051385,9,2,1,2,3,6,1,3,1,1,0,3,4,5,4,3,2,0,0,1,0,2,0,0,0,2,1,3,1,1,1,2,2,1,1,0,2,2,3,3,1,2,0.4615384615384615
2024.12.13startup_a,13,18,2842.0,2932.0,64.24129860839142,58.67300179054738,8.409598460232,12,2,1,3,4,7,1,4,2,1,0,4,5,6,5,3,2,1,0,1,0,3,0,0,0,1,2,3,1,2,2,2,1,1,1,0,2,2,3,3,1,4,0.5
2024.12.13startup_a,14,9,2935.0,3014.0,39.66364016014552,80.91092346952667,14.035353790970255,6,1,0,2,2,4,0,2,1,1,0,2,3,4,3,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,2,1,2,2,0,2,0.5384615384615384
2024.12.13startup_a,15,14,3020.0,3102.0,69.19891158277817,44.15239953066945,9.2953819229452,9,2,1,2,3,5,1,3,2,1,0,3,4,5,4,2,2,1,0,1,0,2,0,0,0,2,1,2,1,1,2,1,1,1,1,0,2,2,2,3,1,4,0.5769230769230769
2024.12.13startup_a,16,18,3115.0,3365.0,46.06623976374526,83.78067600047082,7.638346934972466,12,2,1,3,3,7,1,4,2,1,0,4,5,6,5,3,2,1,0,1,0,3,0,0,0,2,1,3,1,2,2,2,2,1,1,0,3,2,2,3,1,4,0.6153846153846154
2024.12.13startup_a,17,10,3367.0,3428.0,63.68834623982589,62.09839178328815,5.7401906377593725,6,1,0,2,3,4,0,2,1,1,0,3,2,4,3,1,1,0,0,1,0,2,0,0,0,1,1,1,0,1,1,1,1,0,0,0,2,1,2,2,1,1,0.6538461538461539
2024.12.13startup_a,18,42,3441.0,4022.0,33.53806122790636,86.44474952793375,6.353997643834448,27,5,2,6,8,16,2,8,4,3,0,8,12,13,10,8,3,2,1,2,1,5,1,0,0,4,3,8,2,4,4,3,5,4,2,0,5,6,4,7,2,4,0.6923076923076923
2024.12.13startup_a,19,17,4023.0,4146.0,64.7042649015939,67.2922328896683,10.794210046144352,10,3,1,2,5,7,1,3,1,1,0,4,4,6,4,3,1,0,0,2,1,3,0,0,0,1,1,3,2,2,1,1,2,1,1,0,3,2,2,2,2,1,0.7307692307692307
2024.12.13startup_a,20,23,4148.0,4346.0,44.62528360914022,77.7050641020398,6.009902063686448,15,3,1,4,5,9,1,5,3,2,0,5,8,8,7,5,2,1,0,1,0,3,0,0,0,2,2,5,1,2,2,3,3,3,2,0,3,3,4,5,1,2,0.7692307692307693
2024.12.13startup_a,21,12,4351.0,4462.0,41.186410044453474,88.44704008424164,5.470606419919775,8,2,1,2,3,5,1,3,2,1,0,3,4,5,4,3,1,1,0,1,0,2,0,0,0,1,1,3,1,1,1,1,2,2,1,0,2,2,2,3,1,2,0.8076923076923077
2024.12.13startup_a,22,15,4463.0,4649.0,40.076112186703725,90.87028499853707,4.661067567994491,10,2,1,3,3,6,1,4,2,1,0,3,5,5,5,4,1,1,0,1,0,2,0,0,0,1,1,4,1,1,2,2,2,2,1,0,2,2,2,3,1,2,0.8461538461538461
2024.12.13startup_a,23,10,4680.0,4814.0,30.889756417033865,93.6445960943669,4.339253334293267,6,2,0,2,3,4,0,2,1,1,0,3,3,4,3,2,1,1,0,1,0,2,0,0,0,1,1,2,1,1,1,1,1,1,1,0,2,1,2,2,1,2,0.8846153846153846
2024.12.13startup_a,24,18,4859.0,5002.0,50.4919945397566,79.17525075527571,7.464593818488847,12,3,1,3,4,7,1,4,2,2,0,4,6,6,5,4,2,1,0,2,0,3,0,0,0,1,2,4,2,2,2,2,3,2,2,0,4,2,2,4,2,2,0.9230769230769232
2024.12.13startup_a,25,13,5002.0,5120.0,56.06848567020114,76.08392293823486,12.051682052266736,7,3,0,2,5,5,0,2,1,3,0,4,2,4,5,2,0,1,0,3,1,3,0,0,0,0,0,1,1,2,1,1,1,0,0,1,3,2,1,1,3,0,0.9615384615384616
2024.12.13startup_a,26,29,5122.0,5205.0,81.04905667618937,25.78631109397646,11.417685527259245,9,4,1,2,16,8,1,2,0,1,1,5,1,7,4,1,2,0,0,3,6,4,1,0,0,1,3,1,2,3,1,0,1,0,0,0,2,2,2,1,4,3,1.0
2024.12.16startup_b,0,9,0.0,46.0,33.16620224171233,78.80394073668984,,1,1,0,2,7,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,2,1,0,1,3,0.0
2024.12.16startup_b,1,26,47.0,296.0,25.136500206620504,82.53050836562971,9.36533139009311,12,4,1,3,6,10,1,2,1,0,1,6,3,11,4,1,4,1,0,0,0,3,1,0,0,3,3,1,1,2,2,2,1,1,1,0,3,1,9,4,0,1,0.0277777777777777
2024.12.16startup_b,2,18,298.0,398.0,40.39262290008996,51.05284676769084,11.59523197809778,9,3,1,3,3,7,1,3,1,0,1,4,3,6,4,2,2,1,0,0,0,2,1,0,0,1,2,1,1,1,2,2,1,1,1,0,3,0,4,3,0,4,0.0555555555555555
2024.12.16startup_b,3,11,400.0,447.0,37.425431753944544,55.003594554506584,7.88461858694968,6,2,1,2,2,4,1,2,1,0,1,2,2,4,3,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,2,1,1,1,0,2,0,2,2,0,4,0.0833333333333333
2024.12.16startup_b,4,14,457.0,620.0,41.05466823099736,77.79192953164569,9.70382773583712,8,2,0,3,2,6,0,3,1,1,0,3,3,4,3,3,1,0,0,0,0,1,0,0,0,1,1,3,2,0,1,1,2,2,1,0,3,2,3,2,0,2,0.1111111111111111
2024.12.16startup_b,5,11,625.0,699.0,48.18527678115701,60.39510369585474,11.388047594886498,7,2,1,2,1,5,1,2,1,0,1,3,2,4,3,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,2,1,1,1,0,2,0,3,2,0,4,0.1388888888888889
2024.12.16startup_b,6,14,709.0,884.0,26.86978661934455,90.2958600549206,5.953494972652002,8,2,1,2,2,5,1,3,1,0,1,2,3,4,4,2,1,1,0,0,0,2,1,0,0,1,1,2,1,1,2,2,1,1,1,0,2,1,3,2,0,4,0.1666666666666666
2024.12.16startup_b,7,19,920.0,1056.0,46.49925865970218,74.44567315460546,10.638838489120989,10,3,2,3,3,7,2,3,1,1,1,3,4,6,4,2,1,1,0,0,0,2,2,0,0,1,1,2,1,1,2,2,1,2,1,0,3,1,4,3,0,4,0.1944444444444444
2024.12.16startup_b,8,10,1060.0,1095.0,53.79582908159175,48.16112837259198,12.926378562273165,6,2,0,2,2,5,0,2,1,1,0,3,2,4,2,1,1,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,0,2,2,3,2,0,2,0.2222222222222222
2024.12.16startup_b,9,14,1097.0,1246.0,37.7556790131223,88.49359264004214,5.226644522246496,8,2,1,2,2,6,1,2,1,1,1,3,2,6,3,1,1,0,0,1,0,2,1,0,0,0,1,1,1,1,2,1,1,1,0,0,2,1,4,2,1,4,0.25
2024.12.16startup_b,10,40,1277.0,1661.0,40.67606096363654,82.38121523009916,6.758036760203261,22,6,3,5,6,16,3,5,2,1,2,8,6,14,9,3,2,1,1,1,1,5,3,0,0,2,2,3,2,2,4,4,3,3,2,0,6,2,8,4,1,4,0.2777777777777778
2024.12.16startup_b,11,18,1662.0,1758.0,56.208574970893864,77.1911585599712,8.389917096089773,10,3,1,3,3,7,1,3,1,1,1,4,3,7,3,2,1,1,0,0,0,2,1,0,0,1,1,2,1,1,2,2,2,2,1,0,3,1,4,2,0,4,0.3055555555555556
2024.12.16startup_b,12,14,1777.0,1849.0,54.393805838430936,61.586792105793954,10.142586031076345,8,2,1,2,2,6,1,2,1,1,1,3,2,5,3,2,0,0,0,0,1,2,1,0,0,0,1,1,1,1,2,1,1,1,1,0,2,1,3,2,0,4,0.3333333333333333
2024.12.16startup_b,13,13,1900.0,2017.0,28.72168325848399,88.50015386217227,5.6818221474642705,7,2,1,2,2,5,1,2,1,0,1,3,2,5,3,2,1,0,0,0,0,2,1,0,0,1,1,1,1,1,1,1,2,1,1,0,2,1,3,2,0,4,0.3611111111111111
2024.12.16startup_b,14,12,2022.0,2096.0,42.28522132615284,78.56793811981109,6.266459198700545,7,2,1,2,1,5,1,2,1,0,1,2,3,4,4,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,2,2,1,1,1,0,2,0,2,2,0,4,0.3888888888888889
2024.12.16startup_b,15,21,2096.0,2289.0,42.9887726479305,78.00621097033329,7.969437462028667,11,3,2,3,3,8,2,3,1,1,1,4,4,7,4,2,2,1,0,1,0,3,2,0,0,1,1,2,1,1,2,2,2,2,2,0,4,1,5,3,0,4,0.4166666666666667
2024.12.16startup_b,16,25,2291.0,2589.0,31.463262155056952,89.7041577538579,5.533171504852868,13,4,2,3,4,9,2,4,2,1,1,5,5,8,5,3,1,1,1,1,1,3,2,0,0,1,1,3,1,1,3,3,3,3,2,0,4,1,5,3,1,4,0.4444444444444444
2024.12.16startup_b,17,18,2643.0,2729.0,49.231610391490655,60.774116001812416,14.311023223818712,10,3,1,3,3,7,1,3,1,1,1,4,3,6,4,2,1,1,0,0,1,2,1,0,0,1,1,2,1,1,2,1,2,1,1,0,3,1,3,2,1,4,0.4722222222222222
2024.12.16startup_b,18,22,2730.0,2915.0,42.774200289192315,72.24060475807113,9.31420391457092,12,3,2,3,3,8,2,4,2,1,1,4,5,7,5,3,1,1,0,0,0,3,2,0,0,1,1,3,1,1,3,3,2,2,2,0,3,1,4,3,0,4,0.5
2024.12.16startup_b,19,13,2921.0,2996.0,59.84464200244533,68.81580948371861,6.416497165298466,7,2,1,2,2,5,1,2,1,1,1,3,3,5,3,2,1,0,0,1,0,2,1,0,0,1,1,2,1,1,2,2,1,1,1,0,2,1,2,2,0,4,0.5277777777777778
2024.12.16startup_b,20,20,3007.0,3089.0,50.67026646757845,46.75991095693173,13.08346362527388,11,3,2,3,3,8,2,3,2,1,1,4,4,7,5,2,1,1,0,1,0,3,2,0,0,1,1,2,1,1,3,2,2,2,2,0,4,1,4,3,0,4,0.5555555555555556
2024.12.16startup_b,21,23,3089.0,3179.0,59.07318443395542,52.68260179144155,10.329015833552743,13,3,2,3,4,9,2,4,2,1,1,5,5,8,5,3,1,1,0,1,1,3,2,0,0,1,1,3,1,1,3,3,2,2,2,1,4,1,5,3,0,4,0.5833333333333334
2024.12.16startup_b,22,16,3195.0,3315.0,34.09235947593355,91.40141575687888,5.523349461524034,9,3,1,2,3,7,1,3,1,1,1,4,3,6,4,2,1,1,0,1,0,2,1,0,0,1,1,2,1,1,2,2,2,2,1,0,3,1,3,2,0,4,0.6111111111111112
2024.12.16startup_b,23,21,3317.0,3452.0,46.65211475782843,51.14454721029428,16.65553349039876,12,3,2,3,3,8,2,4,2,1,1,4,5,7,5,3,1,1,1,1,0,3,2,0,0,2,2,3,1,1,3,2,3,2,2,0,4,1,4,3,0,4,0.6388888888888888
2024.12.16startup_b,24,15,3454.0,3543.0,38.75679093801539,61.960790541901325,8.433030164288098,8,3,1,2,3,6,1,3,1,1,1,3,3,5,3,2,1,1,0,1,0,3,1,0,0,1,1,2,1,1,2,1,2,1,1,0,3,1,3,2,1,4,0.6666666666666666
2024.12.16startup_b,25,13,3545.0,3637.0,53.235592991101704,59.19185501742115,13.27029210129382,7,2,1,2,2,5,1,2,1,1,1,3,2,5,3,2,1,0,0,0,0,2,1,0,0,1,1,1,1,1,2,1,2,1,1,0,2,1,3,2,0,4,0.6944444444444444
2024.12.16startup_b,26,43,3646.0,4119.0,33.01207986665104,81.71156842150225,7.374042469536998,24,6,4,5,6,17,4,6,3,2,3,8,8,15,10,5,2,2,1,2,2,5,4,0,0,2,3,5,3,2,4,4,4,4,3,1,7,2,8,5,1,4,0.7222222222222222
2024.12.16startup_b,27,11,4124.0,4274.0,34.31772387066953,92.34793714112736,4.650762673805506,6,2,1,2,2,5,1,2,1,1,1,3,2,4,3,1,0,0,0,1,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1,0,2,1,2,2,0,4,0.75
2024.12.16startup_b,28,16,4306.0,4439.0,52.35931945609148,79.55187851697687,7.53964026129568,9,3,1,2,3,7,1,3,1,1,1,4,3,6,4,2,1,1,0,1,1,2,1,0,0,1,1,2,1,1,2,2,1,1,1,0,3,1,3,2,0,4,0.7777777777777778
2024.12.16startup_b,29,22,4477.0,4652.0,42.697229862797826,81.20677232717718,8.34353846734636,12,3,2,3,3,9,2,4,2,1,1,5,5,8,5,3,1,1,0,1,0,3,2,0,0,1,1,3,1,1,3,3,2,2,2,0,4,1,5,3,1,4,0.8055555555555556
2024.12.16startup_b,30,13,4652.0,4732.0,26.993850857552,82.28443548077279,7.22872854853916,7,2,1,2,2,5,1,2,1,1,1,3,2,5,3,2,1,0,0,0,0,2,1,0,0,1,1,1,1,1,2,1,1,1,1,0,2,1,3,2,0,4,0.8333333333333334
2024.12.16startup_b,31,36,4757.0,4992.0,41.23853233967812,72.54162680702012,10.999463077780856,20,5,3,5,5,15,3,6,3,2,2,7,7,13,9,4,2,2,1,2,1,5,3,0,0,2,2,4,2,2,4,4,4,4,3,0,6,2,7,5,2,4,0.8611111111111112
2024.12.16startup_b,32,16,4993.0,5021.0,70.16876845517561,36.57325857416233,9.563441185649234,9,3,1,2,3,7,1,3,1,1,1,4,3,6,4,2,1,1,0,1,0,3,1,0,0,1,1,2,1,1,2,2,2,2,1,0,3,1,4,2,0,4,0.8888888888888888
2024.12.16startup_b,33,10,5041.0,5067.0,53.98518476746263,35.363937605279816,14.801572590742415,5,2,1,2,2,4,1,2,1,1,1,2,2,4,3,1,0,0,0,1,0,2,1,0,0,0,1,1,1,1,1,1,1,1,1,0,2,1,2,2,0,4,0.9166666666666666
2024.12.16startup_b,34,11,5070.0,5152.0,38.291306378067226,70.65297330759675,9.872061815768356,6,2,1,2,2,4,1,2,1,1,1,3,2,4,3,1,0,1,0,1,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1,0,2,1,2,2,1,4,0.9444444444444444
2024.12.16startup_b,35,25,5152.0,5271.0,52.639538157627754,50.461924233642186,12.93998491639342,11,5,1,3,6,9,1,3,1,2,0,6,3,7,5,1,1,1,0,3,3,4,1,0,0,1,1,1,2,2,1,1,1,1,1,0,4,3,4,2,4,0,0.9722222222222222
2024.12.16startup_b,36,9,5273.0,5283.0,,,,2,3,0,1,5,3,0,0,0,1,0,3,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,5,0,1.0
2024.12.23startup_a,0,22,0.0,257.0,25.54737714962377,88.25706977126123,9.693420004575689,7,2,0,2,13,7,0,1,0,0,0,3,1,8,3,1,2,1,0,1,0,3,0,0,0,1,2,1,1,2,2,1,1,0,0,0,3,2,6,2,1,3,0.0
