mid,team,date,event_onset_s,event_class,depth,init_primary,init_floor,init_question,leader,leader_primary,leader_floor,leader_question,week
2025.01.06startup_b,startup_b,20250106,465.0,TRANSITION,0.9515640717146852,S1,S1,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,544.0,INTERIOR_HANDOFF,44.896578853135615,S1,S1,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,563.0,INTERIOR_HANDOFF,41.775778534742365,S2,S1,S1,S2,1,0,0.0,8
2025.01.06startup_b,startup_b,20250106,680.0,TRANSITION,13.269854565959271,S1,S2,S1,S2,0,1,0.0,8
2025.01.06startup_b,startup_b,20250106,728.0,TRANSITION,19.479310841208907,S3,S2,,S2,0,1,,8
2025.01.06startup_b,startup_b,20250106,749.0,TRANSITION,19.89706192809615,S2,S2,S3,S2,1,1,0.0,8
2025.01.06startup_b,startup_b,20250106,794.0,TRANSITION,11.393037422437601,S1,S3,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,830.0,TRANSITION,3.520455852795685,S3,S3,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,1098.0,TRANSITION,5.493271729574083,S1,S2,S2,S2,0,1,1.0,8
2025.01.06startup_b,startup_b,20250106,1108.0,TRANSITION,-6.06952182803213,S2,S1,S1,S2,1,0,0.0,8
2025.01.06startup_b,startup_b,20250106,1593.0,TRANSITION,13.075039123275914,S3,S3,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,1617.0,TRANSITION,0.0005475450553902306,S3,S2,,S2,0,1,,8
2025.01.06startup_b,startup_b,20250106,1641.0,TRANSITION,6.512453735416294,S2,S3,S3,S2,1,0,0.0,8
2025.01.06startup_b,startup_b,20250106,1675.0,INTERIOR_OTHER,-17.566478056122232,S3,S3,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,1811.0,TRANSITION,-9.580875482128356,S3,S3,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,1901.0,TRANSITION,35.157514152954626,S2,S2,S2,S2,1,1,1.0,8
2025.01.06startup_b,startup_b,20250106,1925.0,TRANSITION,35.54416118246396,S1,S1,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,2182.0,INTERIOR_HANDOFF,13.475799065445521,S3,S3,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,2397.0,INTERIOR_OTHER,7.341047116386754,S3,S1,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,2852.0,TRANSITION,43.250271784231764,S2,S3,,S2,1,0,,8
2025.01.06startup_b,startup_b,20250106,3108.0,INTERIOR_HANDOFF,29.436880791782322,S2,S3,,S2,1,0,,8
2025.01.06startup_b,startup_b,20250106,3146.0,TRANSITION,19.863525306066627,S3,S3,S3,S2,0,0,0.0,8
2025.01.06startup_b,startup_b,20250106,3165.0,TRANSITION,33.4952862247434,S1,S1,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,3241.0,INTERIOR_HANDOFF,-0.09466249049258835,S2,S3,S2,S2,1,0,1.0,8
2025.01.06startup_b,startup_b,20250106,3287.0,INTERIOR_HANDOFF,32.86273690327133,S1,S1,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,3878.0,INTERIOR_OTHER,28.070806890590013,S3,S1,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,3914.0,TRANSITION,38.78853928940756,S3,S2,S3,S2,0,1,0.0,8
2025.01.06startup_b,startup_b,20250106,4317.0,TRANSITION,16.89763572357402,S3,S1,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,4806.0,INTERIOR_HANDOFF,17.364814652604785,S1,S1,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,4831.0,INTERIOR_HANDOFF,19.41366535093828,S1,S3,S1,S2,0,0,0.0,8
2025.01.06startup_b,startup_b,20250106,4874.0,TRANSITION,4.228662170725279,S1,S3,S1,S2,0,0,0.0,8
2025.01.06startup_b,startup_b,20250106,5502.0,INTERIOR_OTHER,2.3299462167126492,S3,S3,,S2,0,0,,8
2025.01.06startup_b,startup_b,20250106,5603.0,INTERIOR_OTHER,-0.50528349223287,S2,S3,,S2,1,0,,8
2025.01.13startup_b,startup_b,20250113,114.0,TRANSITION,11.012387585994642,S1,S1,,S2,0,0,,9
2025.01.13startup_b,startup_b,20250113,169.0,TRANSITION,15.659713190814767,S1,S3,S3,S2,0,0,0.0,9
2025.01.13startup_b,startup_b,20250113,201.0,TRANSITION,21.942290618896134,S1,S3,,S2,0,0,,9
2025.01.13startup_b,startup_b,20250113,242.0,TRANSITION,13.310211126797004,S2,S2,S4,S2,1,1,0.0,9
2025.01.13startup_b,startup_b,20250113,380.0,INTERIOR_OTHER,19.460077992675327,S3,S2,S3,S2,0,1,0.0,9
2025.01.13startup_b,startup_b,20250113,408.0,TRANSITION,18.28148668390754,S3,S4,,S2,0,0,,9
2025.01.13startup_b,startup_b,20250113,439.0,TRANSITION,4.566872654482506,S4,S2,S4,S2,0,1,0.0,9
2025.01.13startup_b,startup_b,20250113,628.0,INTERIOR_HANDOFF,19.692882536281612,S1,S4,S1,S2,0,0,0.0,9
2025.01.13startup_b,startup_b,20250113,656.0,INTERIOR_OTHER,24.94119118124159,S3,S3,S3,S2,0,0,0.0,9
2025.01.13startup_b,startup_b,20250113,977.0,TRANSITION,18.003267148374743,S1,S2,S1,S2,0,1,0.0,9
2025.01.13startup_b,startup_b,20250113,1017.0,TRANSITION,13.057480911711924,S2,S2,,S2,1,1,,9
2025.01.13startup_b,startup_b,20250113,1123.0,INTERIOR_OTHER,28.54784764087726,S1,S1,,S2,0,0,,9
2025.01.13startup_b,startup_b,20250113,1423.0,TRANSITION,4.99738757801418,S4,S4,S4,S2,0,0,0.0,9
2025.01.13startup_b,startup_b,20250113,1692.0,TRANSITION,25.6579215146653,S3,S1,,S2,0,0,,9
2025.01.13startup_b,startup_b,20250113,1723.0,TRANSITION,20.539921087485123,S3,S3,,S2,0,0,,9
2025.01.13startup_b,startup_b,20250113,1787.0,TRANSITION,15.48444271509636,S2,S4,S3,S2,1,0,0.0,9
2025.01.13startup_b,startup_b,20250113,1918.0,INTERIOR_HANDOFF,15.382472551884316,S3,S4,S3,S2,0,0,0.0,9
2025.01.13startup_b,startup_b,20250113,2197.0,TRANSITION,22.833764281249966,S2,S1,S1,S2,1,0,0.0,9
2025.01.13startup_b,startup_b,20250113,2316.0,TRANSITION,19.001957640896993,S4,S1,S1,S2,0,0,0.0,9
2025.01.13startup_b,startup_b,20250113,3653.0,INTERIOR_OTHER,2.669756523578343,S1,S1,S1,S2,0,0,0.0,9
2025.01.13startup_b,startup_b,20250113,3683.0,TRANSITION,5.719033599003577,S2,S2,S1,S2,1,1,0.0,9
2025.01.13startup_b,startup_b,20250113,4040.0,INTERIOR_OTHER,9.844067821523819,S2,S1,,S2,1,0,,9
2025.01.13startup_b,startup_b,20250113,4082.0,TRANSITION,10.974751402730593,S1,S2,S1,S2,0,1,0.0,9
2025.01.13startup_b,startup_b,20250113,4276.0,TRANSITION,13.434889763111922,S1,S2,S1,S2,0,1,0.0,9
2025.01.13startup_b,startup_b,20250113,4381.0,TRANSITION,9.407585007113862,S2,S1,S2,S2,1,0,1.0,9
2025.01.13startup_b,startup_b,20250113,4437.0,INTERIOR_HANDOFF,15.06837155945615,S2,S1,,S2,1,0,,9
2025.01.13startup_b,startup_b,20250113,4634.0,INTERIOR_OTHER,19.538625569397677,S4,S1,S4,S2,0,0,0.0,9
2025.02.10startup_b,startup_b,20250210,70.0,TRANSITION,-9.765457644221726,S2,S1,,S2,1,0,,10
2025.02.10startup_b,startup_b,20250210,145.0,TRANSITION,4.542485776692111,S1,S1,,S2,0,0,,10
2025.02.10startup_b,startup_b,20250210,224.0,INTERIOR_OTHER,22.665999743345132,S3,S3,S3,S2,0,0,0.0,10
2025.02.10startup_b,startup_b,20250210,318.0,TRANSITION,11.833054522201643,S3,S3,,S2,0,0,,10
2025.02.10startup_b,startup_b,20250210,637.0,INTERIOR_OTHER,25.394753469006012,S3,S2,S3,S2,0,1,0.0,10
2025.02.10startup_b,startup_b,20250210,1526.0,TRANSITION,9.0350145726375,S2,S2,,S2,1,1,,10
2025.02.10startup_b,startup_b,20250210,1959.0,TRANSITION,18.768546164325663,S2,S3,,S2,1,0,,10
2025.02.10startup_b,startup_b,20250210,2016.0,TRANSITION,26.09946364675752,S1,S3,S1,S2,0,0,0.0,10
2025.02.10startup_b,startup_b,20250210,3201.0,INTERIOR_HANDOFF,18.015336584182897,S2,S2,S3,S2,1,1,0.0,10
2025.02.10startup_b,startup_b,20250210,3236.0,TRANSITION,32.044583299798,S3,S2,,S2,0,1,,10
2025.02.10startup_b,startup_b,20250210,3297.0,INTERIOR_OTHER,0.37099379461590587,S3,S1,S1,S2,0,0,0.0,10
2025.02.10startup_b,startup_b,20250210,3355.0,INTERIOR_OTHER,-2.6070727619385323,S1,S1,S1,S2,0,0,0.0,10
2025.02.10startup_b,startup_b,20250210,3509.0,INTERIOR_HANDOFF,29.007938399637702,S2,S1,S1,S2,1,0,0.0,10
2025.02.10startup_b,startup_b,20250210,4568.0,TRANSITION,-1.732446046876042,S1,S1,,S2,0,0,,10
2025.02.10startup_b,startup_b,20250210,4626.0,INTERIOR_OTHER,-14.923456921832972,S1,S1,,S2,0,0,,10
2025.02.10startup_b,startup_b,20250210,4763.0,TRANSITION,-7.366344817983382,S1,S1,,S2,0,0,,10
2025.02.10startup_b,startup_b,20250210,5151.0,INTERIOR_OTHER,7.517471654418962,S2,S1,S1,S2,1,0,0.0,10
2025.02.10startup_b,startup_b,20250210,5334.0,TRANSITION,20.812120065992637,S3,S2,S1,S2,0,1,0.0,10
2025.02.10startup_b,startup_b,20250210,5366.0,TRANSITION,33.663832156737435,S1,S3,S1,S2,0,0,0.0,10
2025.02.24startup_b,startup_b,20250224,73.0,TRANSITION,21.18344542297665,S3,S1,S3,S2,0,0,0.0,11
2025.02.24startup_b,startup_b,20250224,115.0,TRANSITION,17.926941100192277,S4,S2,S2,S2,0,1,1.0,11
2025.02.24startup_b,startup_b,20250224,255.0,INTERIOR_HANDOFF,20.231056780150045,S4,S1,,S2,0,0,,11
2025.02.24startup_b,startup_b,20250224,543.0,TRANSITION,8.893377132012585,S3,S2,,S2,0,1,,11
2025.02.24startup_b,startup_b,20250224,786.0,INTERIOR_OTHER,8.843418583142704,S1,S1,S3,S2,0,0,0.0,11
2025.02.24startup_b,startup_b,20250224,966.0,TRANSITION,21.5604718323639,S2,S3,S2,S2,1,0,1.0,11
2025.02.24startup_b,startup_b,20250224,1790.0,TRANSITION,16.762845531674063,S1,S3,,S2,0,0,,11
2025.02.24startup_b,startup_b,20250224,1834.0,TRANSITION,24.511347596745455,S1,S1,S1,S2,0,0,0.0,11
2025.02.24startup_b,startup_b,20250224,1854.0,TRANSITION,22.75714971070668,S1,S1,S1,S2,0,0,0.0,11
2025.02.24startup_b,startup_b,20250224,2529.0,INTERIOR_OTHER,1.5414565771537347,S3,S3,,S2,0,0,,11
2025.02.24startup_b,startup_b,20250224,2757.0,INTERIOR_HANDOFF,23.593513367969837,S1,S2,,S2,0,1,,11
2025.02.24startup_b,startup_b,20250224,3126.0,INTERIOR_OTHER,3.4839213698068754,S3,S3,S3,S2,0,0,0.0,11
2025.02.24startup_b,startup_b,20250224,3862.0,TRANSITION,6.97861290794577,S2,S2,,S2,1,1,,11
2025.02.24startup_b,startup_b,20250224,4138.0,TRANSITION,4.855254242421136,S2,S2,S2,S2,1,1,1.0,11
2025.02.24startup_b,startup_b,20250224,4420.0,INTERIOR_HANDOFF,14.315603258538548,S3,S2,,S2,0,1,,11
2025.02.24startup_b,startup_b,20250224,4502.0,INTERIOR_OTHER,8.373585379860433,S2,S3,S2,S2,1,0,1.0,11
2025.03.17startup_b,startup_b,20250317,331.0,TRANSITION,-0.20811363040936826,S2,S1,S1,S2,1,0,0.0,12
2025.03.17startup_b,startup_b,20250317,1026.0,TRANSITION,0.29558882101105155,S1,S1,,S2,0,0,,12
2025.03.17startup_b,startup_b,20250317,2936.0,TRANSITION,14.14180315753093,S5,S2,S5,S2,0,1,0.0,12
2025.03.17startup_b,startup_b,20250317,3229.0,INTERIOR_OTHER,12.195823511065818,S2,S5,,S2,1,0,,12
2025.03.17startup_b,startup_b,20250317,3399.0,TRANSITION,15.17396870184929,S5,S5,S1,S2,0,0,0.0,12
2025.03.17startup_b,startup_b,20250317,3445.0,TRANSITION,27.05143943766275,S2,S5,,S2,1,0,,12
2025.03.17startup_b,startup_b,20250317,3498.0,INTERIOR_HANDOFF,19.810511291723664,S5,S4,S1,S2,0,0,0.0,12
2025.03.17startup_b,startup_b,20250317,3581.0,TRANSITION,26.63461972083543,S5,S4,S4,S2,0,0,0.0,12
2025.03.17startup_b,startup_b,20250317,3611.0,TRANSITION,15.202345129937271,S5,S2,,S2,0,1,,12
2025.03.17startup_b,startup_b,20250317,3935.0,TRANSITION,15.639071368107409,S2,S5,S5,S2,1,0,0.0,12
2025.03.17startup_b,startup_b,20250317,4020.0,INTERIOR_OTHER,16.97912037023889,S2,S2,S2,S2,1,1,1.0,12
2025.03.17startup_b,startup_b,20250317,4371.0,TRANSITION,9.01042219865569,S1,S5,S5,S2,0,0,0.0,12
2025.03.17startup_b,startup_b,20250317,4440.0,INTERIOR_HANDOFF,21.109501839707775,S2,S5,S5,S2,1,0,0.0,12
2025.03.17startup_b,startup_b,20250317,4643.0,INTERIOR_HANDOFF,10.464776072318465,S4,S2,S1,S2,0,1,0.0,12
2025.03.17startup_b,startup_b,20250317,4778.0,TRANSITION,11.103728607973409,S5,S1,S5,S2,0,0,0.0,12
2025.03.17startup_b,startup_b,20250317,4896.0,TRANSITION,20.59875404283642,S5,S5,,S2,0,0,,12
2025.03.17startup_b,startup_b,20250317,5105.0,INTERIOR_OTHER,7.1589049150992,S5,S5,S5,S2,0,0,0.0,12
2025.03.17startup_b,startup_b,20250317,5311.0,INTERIOR_HANDOFF,16.383397546620266,S1,S2,S2,S2,0,1,1.0,12
2025.03.17startup_b,startup_b,20250317,5482.0,INTERIOR_HANDOFF,24.509756740944894,S2,S5,S2,S2,1,0,1.0,12
2025.03.17startup_b,startup_b,20250317,5512.0,INTERIOR_HANDOFF,21.495085694063505,S5,S1,S1,S2,0,0,0.0,12
2025.03.17startup_b,startup_b,20250317,5689.0,TRANSITION,16.419171103481688,S1,S1,S1,S2,0,0,0.0,12
2025.03.17startup_b,startup_b,20250317,5924.0,TRANSITION,9.12337219134632,S5,S5,,S2,0,0,,12
2025.03.24startup_b,startup_b,20250324,101.0,TRANSITION,5.087992962680019,S1,S2,,S2,0,1,,13
2025.03.24startup_b,startup_b,20250324,169.0,INTERIOR_OTHER,6.96281496149178,S1,S1,,S2,0,0,,13
2025.03.24startup_b,startup_b,20250324,234.0,TRANSITION,12.528508584426973,S5,S2,S2,S2,0,1,1.0,13
2025.03.24startup_b,startup_b,20250324,270.0,INTERIOR_OTHER,-3.0971588666066125,S2,S1,S2,S2,1,0,1.0,13
2025.03.24startup_b,startup_b,20250324,373.0,INTERIOR_OTHER,2.8969325766976723,S2,S2,,S2,1,1,,13
2025.03.24startup_b,startup_b,20250324,476.0,INTERIOR_HANDOFF,1.109401185271679,S3,S2,S3,S2,0,1,0.0,13
2025.03.24startup_b,startup_b,20250324,559.0,TRANSITION,6.452621000838491,S1,S5,,S2,0,0,,13
2025.03.24startup_b,startup_b,20250324,610.0,INTERIOR_HANDOFF,-2.7391300935686793,S2,S2,,S2,1,1,,13
2025.03.24startup_b,startup_b,20250324,773.0,INTERIOR_HANDOFF,10.008404668638605,S2,S1,S2,S2,1,0,1.0,13
2025.03.24startup_b,startup_b,20250324,1283.0,INTERIOR_HANDOFF,14.981421961638794,S1,S2,S1,S2,0,1,0.0,13
2025.03.24startup_b,startup_b,20250324,1327.0,TRANSITION,7.561194795620864,S5,S2,,S2,0,1,,13
2025.03.24startup_b,startup_b,20250324,1589.0,TRANSITION,2.097315267264676,S1,S5,,S2,0,0,,13
2025.03.24startup_b,startup_b,20250324,1645.0,TRANSITION,20.98287639892923,S2,S2,,S2,1,1,,13
2025.03.24startup_b,startup_b,20250324,1809.0,INTERIOR_OTHER,7.862372028513015,S2,S1,,S2,1,0,,13
2025.03.24startup_b,startup_b,20250324,2634.0,INTERIOR_HANDOFF,1.9485532945209911,S1,S5,S1,S2,0,0,0.0,13
2025.03.24startup_b,startup_b,20250324,2776.0,INTERIOR_HANDOFF,14.747767866925656,S2,S1,S1,S2,1,0,0.0,13
2025.03.24startup_b,startup_b,20250324,2803.0,INTERIOR_OTHER,18.663460364113348,S2,S1,S2,S2,1,0,1.0,13
2025.03.24startup_b,startup_b,20250324,2864.0,TRANSITION,11.738257442881803,S1,S5,S2,S2,0,0,1.0,13
2025.03.24startup_b,startup_b,20250324,2903.0,INTERIOR_OTHER,-13.214890813186088,S5,S5,,S2,0,0,,13
2025.03.24startup_b,startup_b,20250324,3161.0,TRANSITION,13.805182145502854,S2,S1,S2,S2,1,0,1.0,13
2025.03.24startup_b,startup_b,20250324,3320.0,INTERIOR_OTHER,-9.510777620778434,S1,S1,,S2,0,0,,13
2025.03.24startup_b,startup_b,20250324,3392.0,TRANSITION,6.833431070302865,S2,S5,S5,S2,1,0,0.0,13
2025.03.24startup_b,startup_b,20250324,3956.0,TRANSITION,18.697596339790493,S3,S5,,S2,0,0,,13
2025.03.24startup_b,startup_b,20250324,3988.0,TRANSITION,21.72586595665105,S3,S5,S5,S2,0,0,0.0,13
2025.03.24startup_b,startup_b,20250324,4118.0,TRANSITION,10.545349098374302,S2,S1,,S2,1,0,,13
2025.03.24startup_b,startup_b,20250324,4541.0,TRANSITION,9.251269503468393,S3,S5,,S2,0,0,,13
2025.03.24startup_b,startup_b,20250324,5066.0,INTERIOR_HANDOFF,11.829582094658818,S5,S5,,S2,0,0,,13
2025.03.24startup_b,startup_b,20250324,5202.0,INTERIOR_HANDOFF,20.923562350816013,S2,S2,S1,S2,1,1,0.0,13
2025.03.31startup_b,startup_b,20250331,61.0,INTERIOR_OTHER,7.12482614754548,S3,S1,S3,S2,0,0,0.0,14
2025.03.31startup_b,startup_b,20250331,114.0,TRANSITION,8.791445748478985,S3,S2,,S2,0,1,,14
2025.03.31startup_b,startup_b,20250331,285.0,INTERIOR_OTHER,10.944299259749304,S1,S1,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,442.0,INTERIOR_OTHER,-1.6940151084645514,S3,S2,,S2,0,1,,14
2025.03.31startup_b,startup_b,20250331,472.0,INTERIOR_HANDOFF,3.9852642467696064,S2,S3,,S2,1,0,,14
2025.03.31startup_b,startup_b,20250331,689.0,INTERIOR_OTHER,10.1295072926242,S5,S1,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,738.0,INTERIOR_OTHER,12.422803021364697,S5,S5,S1,S2,0,0,0.0,14
2025.03.31startup_b,startup_b,20250331,786.0,INTERIOR_OTHER,16.06795860963116,S2,S1,S1,S2,1,0,0.0,14
2025.03.31startup_b,startup_b,20250331,907.0,TRANSITION,8.321911723005453,S1,S1,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,1043.0,INTERIOR_OTHER,8.390160440764802,S1,S1,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,1095.0,INTERIOR_OTHER,11.271628898647467,S2,S1,S2,S2,1,0,1.0,14
2025.03.31startup_b,startup_b,20250331,1149.0,TRANSITION,24.14472289020478,S5,S1,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,1180.0,TRANSITION,33.46042239063004,S1,S1,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,1205.0,INTERIOR_HANDOFF,26.432167982938683,S1,S5,S1,S2,0,0,0.0,14
2025.03.31startup_b,startup_b,20250331,1235.0,INTERIOR_OTHER,8.764701494198114,S5,S5,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,1420.0,INTERIOR_HANDOFF,21.777608795564763,S1,S2,,S2,0,1,,14
2025.03.31startup_b,startup_b,20250331,1698.0,INTERIOR_OTHER,5.638984661338842,S1,S1,S1,S2,0,0,0.0,14
2025.03.31startup_b,startup_b,20250331,1788.0,INTERIOR_OTHER,18.442796354664313,S2,S1,S1,S2,1,0,0.0,14
2025.03.31startup_b,startup_b,20250331,1935.0,TRANSITION,12.440787071076873,S2,S5,S2,S2,1,0,1.0,14
2025.03.31startup_b,startup_b,20250331,1979.0,TRANSITION,18.712565033476825,S5,S2,,S2,0,1,,14
2025.03.31startup_b,startup_b,20250331,2031.0,INTERIOR_OTHER,10.460730088967434,S1,S5,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,2225.0,TRANSITION,0.8931452873217651,S1,S5,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,2415.0,INTERIOR_OTHER,5.675012874973035,S5,S1,S5,S2,0,0,0.0,14
2025.03.31startup_b,startup_b,20250331,2440.0,INTERIOR_OTHER,12.666963373735424,S1,S5,S1,S2,0,0,0.0,14
2025.03.31startup_b,startup_b,20250331,2455.0,INTERIOR_OTHER,13.518608025889467,S1,S5,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,2481.0,INTERIOR_OTHER,7.567130919021608,S5,S5,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,2512.0,INTERIOR_OTHER,-2.645753057281908,S1,S1,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,3623.0,TRANSITION,0.08659998019719595,S1,S1,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,4614.0,TRANSITION,10.915190349220165,S5,S1,S1,S2,0,0,0.0,14
2025.03.31startup_b,startup_b,20250331,4639.0,TRANSITION,9.157798940013151,S5,S1,S1,S2,0,0,0.0,14
2025.03.31startup_b,startup_b,20250331,5253.0,TRANSITION,0.9730596762790462,S1,S1,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,5324.0,INTERIOR_HANDOFF,16.222734949972494,S1,S1,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,5340.0,INTERIOR_HANDOFF,16.377149563620772,S1,S2,S1,S2,0,1,0.0,14
2025.03.31startup_b,startup_b,20250331,5376.0,INTERIOR_HANDOFF,17.4868204566127,S1,S2,,S2,0,1,,14
2025.03.31startup_b,startup_b,20250331,5570.0,TRANSITION,8.215356982973443,S2,S2,,S2,1,1,,14
2025.03.31startup_b,startup_b,20250331,5722.0,INTERIOR_OTHER,13.28507520226361,S1,S2,S1,S2,0,1,0.0,14
2025.03.31startup_b,startup_b,20250331,5751.0,INTERIOR_OTHER,16.659504388437657,S1,S1,S1,S2,0,0,0.0,14
2025.03.31startup_b,startup_b,20250331,5780.0,TRANSITION,23.29759412871282,S2,S1,S1,S2,1,0,0.0,14
2025.03.31startup_b,startup_b,20250331,5941.0,INTERIOR_OTHER,0.0941287901477601,S1,S2,S1,S2,0,1,0.0,14
2025.03.31startup_b,startup_b,20250331,6109.0,INTERIOR_OTHER,10.66940526449348,S1,S1,,S2,0,0,,14
2025.03.31startup_b,startup_b,20250331,6144.0,TRANSITION,18.060042911620666,S2,S2,S1,S2,1,1,0.0,14
2025.03.31startup_b,startup_b,20250331,6204.0,INTERIOR_HANDOFF,20.75590595965919,S1,S3,S1,S2,0,0,0.0,14
2025.04.07startup_b,startup_b,20250407,96.0,INTERIOR_OTHER,-5.925206414567583,S1,S2,S2,S2,0,1,1.0,15
2025.04.07startup_b,startup_b,20250407,153.0,TRANSITION,0.7669552003627516,S1,S2,,S2,0,1,,15
2025.04.07startup_b,startup_b,20250407,186.0,TRANSITION,0.8002034864096004,S2,S1,,S2,1,0,,15
2025.04.07startup_b,startup_b,20250407,346.0,TRANSITION,19.647955447559127,S4,S4,S4,S2,0,0,0.0,15
2025.04.07startup_b,startup_b,20250407,403.0,TRANSITION,11.65762936480916,S2,S2,,S2,1,1,,15
2025.04.07startup_b,startup_b,20250407,417.0,TRANSITION,-0.06659728954194577,S4,S4,S2,S2,0,0,1.0,15
2025.04.07startup_b,startup_b,20250407,640.0,TRANSITION,19.751991644132765,S4,S1,S1,S2,0,0,0.0,15
2025.04.07startup_b,startup_b,20250407,1342.0,INTERIOR_OTHER,-22.023652277434355,S2,S2,,S2,1,1,,15
2025.04.07startup_b,startup_b,20250407,1485.0,TRANSITION,23.86801132301867,S1,S1,,S2,0,0,,15
2025.04.07startup_b,startup_b,20250407,1525.0,TRANSITION,7.083003522010159,S5,S1,,S2,0,0,,15
2025.04.07startup_b,startup_b,20250407,1703.0,TRANSITION,14.951695516104735,S1,S2,S1,S2,0,1,0.0,15
2025.04.07startup_b,startup_b,20250407,1889.0,TRANSITION,6.4364645857692295,S1,S5,,S2,0,0,,15
2025.04.07startup_b,startup_b,20250407,2172.0,INTERIOR_OTHER,2.176025003866755,S1,S5,S5,S2,0,0,0.0,15
2025.04.07startup_b,startup_b,20250407,2278.0,TRANSITION,14.70902448754287,S5,S1,S1,S2,0,0,0.0,15
2025.04.07startup_b,startup_b,20250407,3171.0,TRANSITION,3.045440540927345,S1,S1,,S2,0,0,,15
2025.04.07startup_b,startup_b,20250407,3321.0,INTERIOR_HANDOFF,7.937573156051222,S2,S4,,S2,1,0,,15
2025.04.07startup_b,startup_b,20250407,3452.0,TRANSITION,3.55442152668693,S4,S1,S4,S2,0,0,0.0,15
2025.04.07startup_b,startup_b,20250407,3699.0,TRANSITION,20.317188699283136,S1,S5,,S2,0,0,,15
2025.04.07startup_b,startup_b,20250407,3961.0,INTERIOR_HANDOFF,23.170569591163144,S4,S1,S1,S2,0,0,0.0,15
2025.04.07startup_b,startup_b,20250407,3994.0,TRANSITION,24.14881061804776,S4,S2,,S2,0,1,,15
2025.04.07startup_b,startup_b,20250407,4067.0,TRANSITION,3.258319514078835,S2,S1,S1,S2,1,0,0.0,15
2025.04.07startup_b,startup_b,20250407,4110.0,TRANSITION,-2.1817452479411266,S2,S2,S1,S2,1,1,0.0,15
2025.04.07startup_b,startup_b,20250407,4152.0,INTERIOR_OTHER,0.41899053387945173,S1,S1,,S2,0,0,,15
2025.04.07startup_b,startup_b,20250407,4353.0,INTERIOR_OTHER,-3.75080830950305,S4,S1,,S2,0,0,,15
2025.04.07startup_b,startup_b,20250407,4427.0,TRANSITION,5.983190463470038,S1,S2,S1,S2,0,1,0.0,15
2025.04.07startup_b,startup_b,20250407,4750.0,TRANSITION,11.872747242688817,S1,S4,S1,S2,0,0,0.0,15
2025.04.07startup_b,startup_b,20250407,4861.0,INTERIOR_OTHER,-3.6996597771651167,S4,S1,S4,S2,0,0,0.0,15
2025.04.07startup_b,startup_b,20250407,4917.0,INTERIOR_OTHER,-13.905061054107218,S4,S4,,S2,0,0,,15
2025.04.07startup_b,startup_b,20250407,5022.0,INTERIOR_HANDOFF,7.910362331471873,S2,S4,S2,S2,1,0,1.0,15
2025.04.07startup_b,startup_b,20250407,5269.0,TRANSITION,5.515067783510574,S1,S1,S1,S2,0,0,0.0,15
2025.04.07startup_b,startup_b,20250407,5331.0,INTERIOR_OTHER,5.602817624324857,S2,S1,S1,S2,1,0,0.0,15
2025.04.07startup_b,startup_b,20250407,5379.0,INTERIOR_OTHER,-6.150692846593486,S1,S1,,S2,0,0,,15
2025.04.07startup_b,startup_b,20250407,5609.0,TRANSITION,13.103208499305865,S4,S2,,S2,0,1,,15
2025.04.07startup_b,startup_b,20250407,6035.0,INTERIOR_OTHER,-19.63193544589189,S1,S1,,S2,0,0,,15
2025.04.07startup_b,startup_b,20250407,6308.0,INTERIOR_HANDOFF,2.0642301390419533,S1,S1,,S2,0,0,,15
2025.04.14startup_b,startup_b,20250414,234.0,TRANSITION,5.822833810227678,S1,S2,S2,S2,0,1,1.0,16
2025.04.14startup_b,startup_b,20250414,276.0,TRANSITION,15.757661811691761,S5,S1,S5,S2,0,0,0.0,16
