mid,cls,entropy,det,rmse_z,entropy_z,det_z,rmse_z_z
2024.10.14startup_a,TRANSITION,53.06955069092915,68.98247116578698,5.057441214024477,1.0448192283364588,-1.1178902458269517,2.5716304403867833
2024.10.14startup_a,INT_HANDOFF,38.865687894537366,69.2008462406622,3.4370320367504545,-0.38540810417870075,-1.0932669740786654,0.35078659867565093
2024.10.14startup_b,INT_HANDOFF,34.942333339618266,71.63029775718121,5.695028036256051,-2.7925192842677187,1.2030780603213624,2.5395052849477304
2024.10.14startup_b,TRANSITION,51.946537387519115,44.31837393387134,5.420478120804897,-0.7922919074506807,-0.8493915396546137,2.2549999097796976
2024.10.14startup_b,INT_HANDOFF,53.64546146632868,76.58947356433112,4.454581644292869,-0.5924451846052162,1.5757562228323616,1.2540790427236448
2024.10.14startup_b,INT_HANDOFF,58.35266236504866,69.43140882112375,2.876329532272075,-0.038730816130568994,1.0378332857614094,-0.3814020992113714
2024.10.14startup_b,TRANSITION,67.20974690856004,41.43791005614793,4.019445661612105,1.0031399431715424,-1.0658561351588844,0.8031645858815459
2024.10.14startup_b,TRANSITION,60.62515467995956,62.02984538483378,2.3672562924916263,0.22858550923734747,0.4816116133681434,-0.9089348534420321
2024.10.14startup_b,INT_HANDOFF,58.98038922087819,62.51730176686402,2.417736725383053,0.035109537622919865,0.518243577191119,-0.8566239486114123
2024.10.14startup_b,TRANSITION,58.45051807546986,53.20739704777715,3.6849244002669055,-0.027219917389823295,-0.18138844207697644,0.45651324270299787
2024.10.14startup_b,TRANSITION,52.64976127574951,53.10269420351334,2.3307615832887794,-0.7095707363033721,-0.18925677849563194,-0.9467528979908437
2024.10.14startup_b,TRANSITION,40.27858533846578,74.75030256247578,2.4803933665362963,-2.164808789402944,1.437543968181749,-0.7916953137991252
2024.10.14startup_b,INT_HANDOFF,51.629285061845145,61.91555558661292,3.2061160056533105,-0.8296107249257207,0.4730228248978307,-0.039657232233389794
2024.10.14startup_b,TRANSITION,78.31677067294387,28.377596639132967,6.134910333128313,2.309674077077128,-2.047328419132655,2.995338162170686
2024.10.14startup_b,INT_OTHER,58.8824093851317,52.49132443489942,2.552572854087237,0.02358403785332898,-0.2352007358873653,-0.7168985244744159
2024.10.14startup_b,TRANSITION,70.50085362400469,33.19912199327357,3.7290864860956114,1.3902772495526348,-1.684994579930854,0.5022766907676329
2024.10.14startup_b,TRANSITION,51.1673765557,61.685140942541,2.7424542025155736,-0.8839456433361025,0.45570734557069226,-0.5201318848517311
2024.10.14startup_b,TRANSITION,51.62145147499608,49.053074847227336,2.9990630963286455,-0.8305322002755835,-0.49358248890778195,-0.25421809104934096
2024.10.14startup_b,INT_HANDOFF,62.83063687008402,63.57926785946167,3.096706764234892,0.4880193435610389,0.5980494940266693,-0.15303376424013507
2024.10.14startup_b,TRANSITION,60.94216160510265,39.36309392926661,2.852138668241777,0.26587545991810724,-1.2217769356676098,-0.4064701486233307
2024.10.14startup_b,TRANSITION,56.94299685703345,44.739004017197054,3.1077943490739264,-0.2045516645127549,-0.8177815196338138,-0.14154413227593188
2024.10.14startup_b,TRANSITION,65.45816464618049,59.71119223156486,3.0970105944243387,0.7970989674170085,0.3073666520552656,-0.1527189168583981
2024.10.14startup_b,TRANSITION,61.88531826832265,61.880291650742116,3.3658198492990823,0.3768202458713753,0.470372767845147,0.12583763553065025
2024.10.14startup_b,TRANSITION,57.19210221561237,74.72374512440125,2.4059333202136024,-0.17524906637068557,1.435548197592542,-0.8688553572806759
2024.10.14startup_b,TRANSITION,68.23571532908113,55.7545706566799,2.50380920467075,1.1238259874400696,0.010029651791316579,-0.7674303935117907
2024.10.14startup_b,TRANSITION,69.14536871819135,36.7525980155469,4.218816075684158,1.230829738229409,-1.417953650952615,1.0097643743381082
2024.10.14startup_b,INT_HANDOFF,56.359731789986235,77.39877414082824,2.938535637850586,-0.2731619182924893,1.6365745248036678,-0.31694033685287887
2024.10.14startup_b,TRANSITION,62.73759027042921,54.540322434039105,3.4236406573876437,0.4770741469834745,-0.0812201473776485,0.1857550850433298
2024.10.14startup_b,TRANSITION,60.79334221962762,51.17085197841849,2.558291951038211,0.2483696355825666,-0.3344332027053787,-0.7109720472399013
2024.10.14startup_b,TRANSITION,43.94876989958938,64.07552692892335,2.503105691455579,-1.7330800465314478,0.6353429728885706,-0.7681594168330652
2024.10.14startup_b,INT_OTHER,59.58441786972685,54.364996939989965,2.5041408569406047,0.10616223943744839,-0.09439572039713343,-0.7670867151926577
