metric,cat,mpk,mbase,lift
entropy_g,iam2,1.0,0.32554095826893353,0.6744590417310665
entropy_g,disput,1.0,0.0473338485316847,0.9526661514683153
entropy_g,explor,2.0,1.3813755795981453,0.6186244204018547
entropy_g,bdisagree,1.0,0.2733771251931994,0.7266228748068007
entropy_g,converge,1.0,1.3498840803709429,-0.3498840803709429
entropy_g,bagree,1.0,0.9710200927357032,0.028979907264296778
entropy_g,baskinfo,0.0,0.4231066460587326,-0.4231066460587326
entropy_g,cumul,1.0,1.10645285935085,-0.10645285935085003
entropy_g,nonarg,0.0,0.6845054095826894,-0.6845054095826894
entropy_g,qset,0.0,0.3071870170015456,-0.3071870170015456
entropy_g,qprop,1.0,0.768160741885626,0.231839258114374
entropy_g,feedback,3.0,1.3265069551777435,1.6734930448222565
entropy_g,namep,0.0,0.6259659969088099,-0.6259659969088099
entropy_g,names,1.0,0.8471792890262752,0.15282071097372485
entropy_g,proact,2.0,1.169049459041731,0.8309505409582689
entropy_g,struct,3.0,1.552550231839258,1.447449768160742
rmse_g,arguable,2.274193548387097,3.022532402791625,-0.748338854404528
rmse_g,disagree,0.34408602150537637,0.32821535393818546,0.01587066756719091
rmse_g,iam2,0.34408602150537637,0.32821535393818546,0.01587066756719091
rmse_g,disput,0.1827956989247312,0.047058823529411764,0.13573687539531942
rmse_g,explor,1.021505376344086,1.3978065802592223,-0.37630120391513633
rmse_g,bdisagree,0.3118279569892473,0.2755732801595214,0.036254676829725885
rmse_g,converge,1.5268817204301075,1.3415752741774676,0.18530644625263992
rmse_g,bagree,1.1935483870967742,0.9629112662013958,0.23063712089537847
rmse_g,baskinfo,0.7849462365591398,0.40757726819541373,0.377368968363726
rmse_g,cumul,1.0,1.1098703888334995,-0.10987038883349953
rmse_g,nonarg,1.7634408602150538,0.6410767696909272,1.1223640905241266
rmse_g,qset,0.25268817204301075,0.30767696909272185,-0.0549887970497111
rmse_g,qprop,1.2526881720430108,0.751345962113659,0.5013422099293517
rmse_g,feedback,2.1774193548387095,1.3032901296111665,0.874129225227543
rmse_g,namep,0.42473118279569894,0.630309072781655,-0.2055778899859561
